Alpha	Linewidth-dB[T]	Resonance-field[T]	Amplitude[Arb.Units]	Slope	Offset	Angle[Degree]
0.010433669988897845	0.029510327920319077	0.07199892315607204	11.083160082330632	-4.999999999481678	3.6132140915919546	26.0
0.010383070419523797	0.029529675556712355	0.07061129745620916	11.329077055397853	-4.99999998976852	3.5987755648916337	26.5
0.010288129314697806	0.02949800243411433	0.06997589321805957	11.437795174218545	-4.999999974429076	3.5964299080647812	27.0
0.010390908874885627	0.029723476007486427	0.06859257401126358	11.47643717176679	-4.999999982354677	3.608713179137487	28.0
0.010279425193974352	0.02971344230489561	0.0679143698082465	11.825780782954473	-4.999999654041991	3.604121810081807	28.5
0.010575402778509341	0.02975791670187337	0.0667219532973178	12.00188201174568	-4.999999997075489	3.6107123584878345	29.5
0.010575402778509341	0.02975791670187337	0.0667219532973178	12.00188201174568	-4.999999997075489	3.6107123584878345	30.0
0.010145798655816203	0.029631113486487407	0.06554112557690159	12.118044129632727	-4.999999747614945	3.585573868891373	30.5
0.010161902223790861	0.02959917354803013	0.06496731825971433	12.207165490780596	-4.999999998737036	3.57901877901587	31.0
0.010161902223790861	0.02959917354803013	0.06496731825971433	12.207165490780596	-4.999999998737036	3.57901877901587	31.5
0.010056179785121614	0.02978182606024078	0.06375886632956697	12.36178339904121	-4.999999867194803	3.5852885999729427	32.0
0.009975739985207772	0.029688062945568864	0.06328578607867541	12.429108223451653	-4.999999997794703	3.5794501078775127	32.5
0.009908696258700661	0.029704081900563513	0.06277808970211048	12.508371547416592	-4.999999999388996	3.5847598315725406	33.0
0.010046115509335998	0.029709166234413747	0.06227318171571789	12.563747259014448	-4.999998052650633	3.567811136311434	33.5
0.00986564583099823	0.029703018729201832	0.06183319029896572	12.64015637736343	-4.999999950033766	3.575685584294572	34.0
0.00986564583099823	0.029703018729201832	0.06183319029896572	12.64015637736343	-4.999999950033766	3.575685584294572	34.5
0.009806857919220436	0.029753837548387133	0.06086999404639881	12.767252885047498	-4.999999751199697	3.5642718157645685	35.0
0.009806857919220436	0.029753837548387133	0.06086999404639881	12.767252885047498	-4.999999751199697	3.5642718157645685	35.5
0.0096081815881396	0.029875670131325173	0.05990281270666517	12.88058465202642	-4.999999893894463	3.5906925667801364	36.0
0.0096081815881396	0.029875670131325173	0.05990281270666517	12.88058465202642	-4.999999893894463	3.5906925667801364	36.5
0.0096081815881396	0.029875670131325173	0.05990281270666517	12.88058465202642	-4.999999893894463	3.5906925667801364	37.0
0.009465671629071979	0.029867812718317073	0.05874207455709204	13.044868300284511	-4.9999999892040385	3.575724876289378	37.5
0.009473159912199564	0.029851756450480806	0.058340941178131996	13.084368962611482	-4.999999996998512	3.5671279791116266	38.0
0.009473159912199564	0.029851756450480806	0.058340941178131996	13.084368962611482	-4.999999996998512	3.5671279791116266	38.5
0.009473159912199564	0.029851756450480806	0.058340941178131996	13.084368962611482	-4.999999996998512	3.5671279791116266	39.0
0.009301832783429054	0.030166952105072437	0.05708484751160803	13.217853527095802	-4.999999999834258	3.570330078315928	39.5
0.009301832783429054	0.030166952105072437	0.05708484751160803	13.217853527095802	-4.999999999834258	3.570330078315928	40.0
0.009301832783429054	0.030166952105072437	0.05708484751160803	13.217853527095802	-4.999999999834258	3.570330078315928	40.5
0.009234625043911501	0.030011008227503855	0.05632329983707598	13.32180816697503	-4.999999955844648	3.560941170783856	41.0
0.0092346250439115	0.030011008227503855	0.05632329983707598	13.32180816697503	-4.999999955844648	3.560941170783856	41.5
0.009181286433941732	0.030034805085515724	0.0557508459746765	13.402325471893121	-4.99999999985096	3.551305793222058	42.0
0.009181286433941732	0.030034805085515724	0.0557508459746765	13.402325471893121	-4.99999999985096	3.551305793222058	42.5
0.009181286433941732	0.030034805085515724	0.0557508459746765	13.402325471893121	-4.99999999985096	3.551305793222058	43.0
0.009124175925246825	0.030240221768424582	0.054826290064506074	13.523530764346466	-4.9999999804802195	3.5540490047201363	43.5
0.009124175925246825	0.030240221768424582	0.054826290064506074	13.523530764346466	-4.9999999804802195	3.5540490047201363	44.0
0.009259524234745709	0.030111666999945892	0.05449851620402544	13.59545851594419	-4.999999999933844	3.5228281350660584	44.5
0.009259524234745709	0.030111666999945892	0.05449851620402544	13.59545851594419	-4.999999999933844	3.5228281350660584	45.0
0.009143172181119675	0.030291436912809243	0.05401753481065652	13.659367858533512	-4.999907860049472	3.552637270830301	45.5
0.009138716751492767	0.030323581003679042	0.05380756947554197	13.690523501890187	-4.999999692444684	3.538828930169217	46.0
0.009138716751492765	0.030323581003679042	0.05380756947554197	13.690523501890187	-4.999999692444684	3.538828930169217	46.5
0.009138716751492765	0.030323581003679042	0.05380756947554197	13.690523501890187	-4.999999692444684	3.538828930169217	47.0
0.009131981637911643	0.030157835455116428	0.05352245069977874	13.803951853603188	-4.999999999329534	3.5255271949519535	47.5
0.009131981637911641	0.030157835455116428	0.05352245069977874	13.803951853603188	-4.999999999329534	3.5255271949519535	48.0
0.009131981637911641	0.030157835455116428	0.05352245069977874	13.803951853603188	-4.999999999329534	3.5255271949519535	48.5
0.009131981637911641	0.030157835455116428	0.05352245069977874	13.803951853603188	-4.999999999329534	3.5255271949519535	49.0
0.009131981637911641	0.030157835455116428	0.05352245069977874	13.803951853603188	-4.999999999329534	3.5255271949519535	49.5
0.00942823237396198	0.030167004861532353	0.05298426902621689	13.965767583512624	-4.9999999988347295	3.47639697549441	50.0
0.00942823237396198	0.030167004861532353	0.05298426902621689	13.965767583512624	-4.9999999988347295	3.47639697549441	50.5
0.00942823237396198	0.030167004861532353	0.05298426902621689	13.965767583512624	-4.9999999988347295	3.47639697549441	51.0
0.009591848320609773	0.030158225737899894	0.052836733355888565	14.039839433268195	-4.999999999798814	3.4439455979846993	51.5
0.009547104467632081	0.030160059309351117	0.05280845561164577	14.083024641483897	-4.999999999559564	3.4460157596402805	52.0
0.009547104467632081	0.030160059309351117	0.05280845561164577	14.083024641483897	-4.999999999559564	3.4460157596402805	52.5
0.009573125780980971	0.030167395898629764	0.05281375564452442	14.126718727604768	-4.999999979307794	3.437459985305784	53.0
0.009573125780980971	0.030167395898629764	0.05281375564452442	14.126718727604768	-4.999999979307794	3.437459985305784	53.5
0.009665796035625784	0.030196493342407423	0.05284777054421173	14.177069581925787	-4.999999726332144	3.434502132304008	54.0
0.009665796035625784	0.030196493342407423	0.05284777054421173	14.177069581925787	-4.999999726332144	3.434502132304008	54.5
0.009665796035625784	0.030196493342407423	0.05284777054421173	14.177069581925787	-4.999999726332144	3.434502132304008	55.0
0.009665796035625784	0.030196493342407423	0.05284777054421173	14.177069581925787	-4.999999726332144	3.434502132304008	55.5
0.009665796035625784	0.030196493342407423	0.05284777054421173	14.177069581925787	-4.999999726332144	3.434502132304008	56.0
0.009920547071974557	0.030124379580501657	0.053204336378758744	14.299904382726195	-4.999999995813555	3.3754118501652464	56.5
0.009920547071974557	0.030124379580501657	0.053204336378758744	14.299904382726195	-4.999999995813555	3.3754118501652464	57.0
0.010067585939921084	0.03006037398357325	0.05341015941850071	14.337679440526577	-4.999999685226551	3.361428857378696	57.5
0.010067585939921084	0.03006037398357325	0.05341015941850071	14.337679440526577	-4.999999685226551	3.361428857378696	58.0
0.010182712775736109	0.03004538837011506	0.05368631924794787	14.383967027482814	-4.999999999573321	3.3382129890642425	58.5
0.010182712775736109	0.03004538837011506	0.05368631924794787	14.383967027482814	-4.999999999573321	3.3382129890642425	59.0
0.01021185864878923	0.030017445811025095	0.05400286587417708	14.422199149398129	-4.999999627405912	3.3219899091458203	59.5
0.010311364477139241	0.029993345812626034	0.05421415567904377	14.446270408244892	-4.999999353583281	3.3149864728079663	60.0
0.010311364477139241	0.029993345812626034	0.05421415567904377	14.446270408244892	-4.999999353583281	3.3149864728079663	60.5
0.010398498910899244	0.02995506575341011	0.05463052111133073	14.483849482391268	-4.999999799539742	3.2889983267987084	61.0
0.010397348507615131	0.03003590899217529	0.05476323463744106	14.485876936561802	-4.999999976699484	3.291812448197174	61.5
0.010397348507615131	0.03003590899217529	0.05476323463744106	14.48587693656179	-4.999999976699484	3.291812448197174	62.0
0.010680240244986018	0.029909516561014843	0.055347972540576815	14.511598929848732	-4.999999941752964	3.2644126434880842	62.5
0.010731522220374021	0.02991035588684395	0.05561912559725559	14.52265558500327	-4.999999884975207	3.2537240607954327	63.0
0.010812913604442692	0.029869256922015912	0.05588994882609206	14.562772019936725	-4.999999955381179	3.2402780933841537	63.5
0.010812913604442692	0.029869256922015912	0.05588994882609206	14.562772019936725	-4.999999955381179	3.2402780933841537	64.0
0.010817772439054572	0.029870553960147095	0.05648434467191088	14.581223546262292	-4.999999996650495	3.2357863473045487	64.5
0.010817772439054572	0.029870553960147095	0.05648434467191088	14.581223546262292	-4.999999996650495	3.2357863473045487	65.0
0.010987953799632503	0.02980722364463855	0.057153941936290614	14.563664329108656	-4.999999993898502	3.2101045755549045	65.5
0.010987953799632503	0.02980722364463855	0.057153941936290614	14.563664329108656	-4.999999993898502	3.2101045755549045	66.0
0.01114354568564474	0.02990503674399872	0.057740740402047436	14.604189126206016	-4.9999999860612165	3.1987273811742796	66.5
0.011305068545418899	0.02995100882879062	0.058082283296964826	14.583822720956121	-4.999999999821903	3.1883889964404695	67.0
0.0113050685454189	0.02995100882879062	0.058082283296964826	14.583822720956121	-4.999999999821903	3.1883889964404695	67.5
0.011338125064117941	0.02976219972939651	0.059024521245459115	14.55570259018888	-4.999975604711936	3.1721579128074264	68.0
0.01147963355016722	0.02988714216195929	0.05933592968525547	14.55699125002562	-4.999999772185796	3.1641475475810275	68.5
0.011451448694061773	0.029785646819782314	0.059870859107227156	14.537301507037292	-4.9999999990401225	3.1622232526602847	69.0
0.011451448694061773	0.029785646819782314	0.059870859107227156	14.537301507037292	-4.9999999990401225	3.1622232526602847	69.5
0.011545509754754591	0.029798150518503125	0.06073701507885898	14.520670362285003	-4.999988028795459	3.1495008097045414	70.0
0.011611041228395201	0.0297626477376528	0.06121265284246988	14.500844390804371	-4.999999991168185	3.1409816005781614	70.5
0.011739665713577844	0.029760489842700282	0.06168643709274177	14.455847796591195	-4.99999940921597	3.118782963464035	71.0
0.011765432823749767	0.029733012750414126	0.062210234977188646	14.416504410373026	-4.999999993586318	3.1154235574611686	71.5
0.01189499134740693	0.029881927090516607	0.06261844369738091	14.451195048552552	-4.99999999989509	3.107985259642099	72.0
0.0119605722049034	0.029778996109660602	0.06323627803580678	14.362292815208704	-4.999996267793253	3.1123144512343632	72.5
0.011937039321403876	0.029787391936015983	0.06379725241033518	14.295804295264205	-4.999999322211597	3.1027966751676352	73.0
0.012029627838170935	0.029740533199164813	0.064364538573233	14.230736541039448	-4.999999999876855	3.087813047710979	73.5
0.012058640236000112	0.029748951713722036	0.06494520201686578	14.169964690454753	-4.999999985860354	3.078446964986508	74.0
0.012067325371459853	0.029761991381521708	0.06556033258041824	14.122078397192595	-4.999999873346718	3.0726208292849915	74.5
0.012097128697589605	0.029811784119682203	0.0661307291243053	14.04335156083412	-4.9999999941313	3.0773982602402956	75.0
0.01215602423288987	0.029816551795961863	0.06672484676122588	13.96054613540486	-4.99999965749112	3.0678534055491866	75.5
0.012149759539694372	0.029832872088078544	0.06734769528387823	13.883442511854012	-4.999999996331006	3.0554624907365096	76.0
0.012149759539694372	0.029832872088078544	0.06734769528387823	13.883442511854012	-4.999999996331006	3.0554624907365096	76.5
0.01229300309000219	0.030137987044154754	0.06920298048857351	13.662181519707712	-4.999999997303812	3.060511659605236	77.5
0.012280931731001324	0.029983514036938108	0.0699321413186792	13.52543879134427	-4.99999999986446	3.0343545824180893	78.0
0.012320171084633198	0.030020628790223308	0.07061995360116137	13.378930939937453	-4.999999851766635	3.0371496309742305	78.5
0.012319499369355575	0.030169306436306224	0.07130356653570936	13.250412813354004	-4.999999933796257	3.039936610286741	79.0
0.012479681843820482	0.030132113733666057	0.07202634114824522	13.098773805880676	-4.999999981387525	3.021480800077791	79.5
0.01236002206985877	0.030300784394972104	0.07270190529018228	12.966993131757267	-4.999999976562643	3.0290336786201486	80.0
0.01249854593002382	0.030512473555180712	0.07340288370693461	12.800702734756554	-4.999999759511671	3.0253106580859175	80.5
0.012544363006037135	0.03065742686077969	0.07410402561843436	12.650164671824536	-4.9999999999592255	3.0317801580370176	81.0
0.013158828665970419	0.03067921555443459	0.07487973319391412	12.428634606939925	-4.999949512381355	3.037095838109682	81.5
0.01276823987468232	0.03085805851667656	0.07551307416951415	12.263935052966813	-4.999999991422578	3.0068253738837605	82.0
0.013454940556787386	0.030980682499917745	0.07626372895894835	12.10894962139227	-4.999999999336151	3.0124628818244386	82.5
0.013454940556787386	0.030980682499917745	0.07626372895894835	12.10894962139227	-4.999999999336151	3.0124628818244386	83.0
0.014254509789324896	0.03174491224949752	0.07894208211319102	11.217862493070172	-4.999999998366818	2.9215977393671517	84.5
0.014662778787892163	0.03201026851229876	0.07958471847973096	10.982481791938918	-4.999999407978585	2.8905294716007237	85.0
0.01582170416012264	0.03220241392062272	0.08028210067128547	10.652061364445892	-4.99999999999858	2.8589756197577234	85.5
0.015785579777933694	0.032402526281959824	0.08080916479993118	10.394806812801866	-4.999995116430555	2.8020554342138757	86.0
0.016660564149815853	0.03276633250585331	0.0813722245865901	10.108077960149194	-4.999999994054612	2.7601820393651266	86.5
0.01753895912604391	0.03301609624024691	0.08186107370629099	9.831507894259314	-4.999999994581211	2.709458030065421	87.0
0.018746794622317847	0.033353108008282104	0.082395705623139	9.572374003655993	-4.9999999816083065	2.689073174410054	87.5
0.018746794622317847	0.033353108008282104	0.082395705623139	9.572374003655993	-4.9999999816083065	2.689073174410054	88.0
0.0203588149267991	0.033783038730409866	0.08316467341811419	9.05576698489677	-4.999999924653894	2.592488055113593	88.5
0.02118461945676872	0.03383258783477991	0.08351716998793303	8.82014430636878	-4.999999996567007	2.5571731009324186	89.0
0.021947132559380304	0.03403595353778316	0.08389349720816427	8.578105535243424	-4.999999959465022	2.5411279393923074	89.5
0.02251754723810496	0.03418782263872713	0.08428077772172367	8.372597460341582	-4.999999999836397	2.557906448936464	90.0
0.02251754723810496	0.03418782263872713	0.08428077772172367	8.372597460341582	-4.999999999836397	2.557906448936464	90.5
0.023298129935648837	0.034293175355782135	0.08494351925619349	7.972138528452979	-4.999999977724139	2.564112587566126	91.0
0.02346077489355248	0.03434684809599165	0.08525012532168803	7.818062307390309	-4.999999980017379	2.571587209649204	91.5
0.023799593193965216	0.03441066822634381	0.08557009478327	7.661177531887077	-4.999999999404986	2.605031046759488	92.0
0.023799593193965216	0.03441066822634381	0.08557009478327	7.661177531887077	-4.999999999404986	2.605031046759488	92.5
0.02412204797958698	0.03449943200322298	0.08606854438874191	7.392314063535196	-4.999999999760123	2.5906953098600844	93.0
0.02412204797958698	0.03449943200322298	0.08606854438874191	7.392314063535196	-4.999999999760123	2.5906953098600844	93.5
0.024703685044120634	0.03453793795640443	0.08643074753274657	7.1950985198554696	-4.999999876576903	2.579936378312466	94.0
0.024682685184036213	0.03453853533007683	0.08663188850601768	7.125362640516422	-4.999999969529421	2.6017566641570564	94.5
0.024682685184036213	0.03453853533007683	0.08663188850601768	7.125362640516422	-4.999999969529421	2.6017566641570564	95.0
0.0250695269212402	0.03475015718872616	0.0869481416597356	6.990668630060955	-4.9999999997433795	2.6033134977373154	95.5
0.0250695269212402	0.03475015718872616	0.0869481416597356	6.990668630060955	-4.9999999997433795	2.6033134977373154	96.0
0.0250695269212402	0.03475015718872616	0.0869481416597356	6.990668630060955	-4.9999999997433795	2.6033134977373154	96.5
0.029447321388382276	0.0341874465556097	0.08706659051615681	3.9410771680640404	-4.999998115677718	2.938791222426059	97.5
0.025370691891735	0.0347361509201341	0.08718437486972208	6.9200972500844244	-4.999999999327846	2.6088860872939703	98.0
0.025370691891735	0.0347361509201341	0.08718437486972208	6.9200972500844244	-4.999999999327846	2.6088860872939703	98.5
0.02565178286599833	0.03462180875864165	0.08712747348646141	6.924137835665246	-4.999999999894856	2.625933766494927	99.0
0.025415830567265252	0.03456534935482432	0.08707919589467435	6.966659042390731	-4.9999999968889055	2.6395291878480664	99.5
0.025415830567265252	0.03456534935482432	0.08707919589467435	6.966659042390731	-4.9999999968889055	2.6395291878480664	100.0
0.025415830567265252	0.03456534935482432	0.08707919589467435	6.966659042390731	-4.9999999968889055	2.6395291878480664	100.5
0.02539524603643554	0.034259210260891994	0.08669206891119853	7.148894817648643	-4.999999819118771	2.6454766728760983	101.0
0.02539524603643554	0.034259210260891994	0.08669206891119853	7.148894817648643	-4.999999819118771	2.6454766728760983	101.5
0.02539524603643554	0.034259210260891994	0.08669206891119853	7.148894817648643	-4.999999819118771	2.6454766728760983	102.0
0.025159140163736757	0.0338387569047777	0.08604650964786266	7.429702347799241	-4.99999999988849	2.628387111096168	102.5
0.025159140163736757	0.0338387569047777	0.08604650964786266	7.429702347799241	-4.99999999988849	2.628387111096168	103.0
0.025159140163736757	0.0338387569047777	0.08604650964786266	7.429702347799241	-4.99999999988849	2.628387111096168	103.5
0.02507714230834518	0.03348326823525144	0.08519805469841732	7.8393930374756815	-4.9999998747385055	2.578486468802815	104.0
0.02507714230834518	0.03348326823525144	0.08519805469841732	7.8393930374756815	-4.9999998747385055	2.578486468802815	104.5
0.024692714531218567	0.0332850343428802	0.08454975952117257	8.182760658573116	-4.999999871223401	2.5448304500689565	105.0
0.024692714531218567	0.0332850343428802	0.08454975952117257	8.182760658573116	-4.999999871223401	2.5448304500689565	105.5
0.02378361640413151	0.032969767855165165	0.08383114212479756	8.58269555926022	-4.999999923066328	2.545158229407715	106.0
0.02378361640413151	0.032969767855165165	0.08383114212479756	8.58269555926022	-4.999999923066328	2.545158229407715	106.5
0.02230555998724819	0.032401133045737	0.08301882627053236	9.024909028844752	-4.999999989566917	2.5729755932780582	107.0
0.021502256073933367	0.03214178064716737	0.08259133935844744	9.253228112443995	-4.999999982816099	2.6065432619560696	107.5
0.021502256073933367	0.03214178064716737	0.08259133935844744	9.253228112443995	-4.999999982816099	2.6065432619560696	108.0
0.020042479916833316	0.03146231669192948	0.0815878904175363	9.735068824583594	-4.999999999716167	2.6570864345392486	108.5
0.020042479916833316	0.03146231669192948	0.0815878904175363	9.735068824583594	-4.999999999716167	2.6570864345392486	109.0
0.020042479916833316	0.03146231669192948	0.0815878904175363	9.735068824583594	-4.999999999716167	2.6570864345392486	109.5
0.018098446504669	0.03063308997990528	0.07982665289487008	10.43435260211355	-4.999999996976755	2.737303437518113	110.0
0.018098446504669	0.03063308997990528	0.07982665289487008	10.43435260211355	-4.999999996976755	2.737303437518113	110.5
0.017377183267362883	0.030125839208293367	0.07855117551072896	10.824523513214526	-4.999999995656483	2.774710260164481	111.0
0.017377183267362883	0.030125839208293367	0.07855117551072896	10.824523513214526	-4.999999995656483	2.774710260164481	111.5
0.01686111693466641	0.029747284086170497	0.07722087135090405	11.212094826692232	-4.999999975159636	2.798983429817877	112.0
0.016576745623692612	0.029474781636095435	0.07658408480630603	11.379883453254854	-4.999999999746361	2.7966842799550795	112.5
0.016296039531710407	0.02925817853695755	0.0759189763176584	11.550735608366208	-4.999999997346507	2.80567097917492	113.0
0.01615222575240077	0.02911059305693244	0.07523389607287635	11.661274352988205	-4.9999996754218525	2.8129715572853806	113.5
0.01617145637651756	0.02915606423781746	0.07450297735769991	11.794583905128878	-4.999999959516114	2.8352877768573936	114.0
0.01595812932008441	0.02886245184647618	0.07387366493184973	11.910542271053075	-4.999999991880186	2.825728998289775	114.5
0.015873177316435807	0.028755035668550307	0.0731873146390765	12.016246286344206	-4.999999998720867	2.833670719057279	115.0
0.015834566325903906	0.028755602741123577	0.07250467279202519	12.13676228607364	-4.999999993807957	2.851905065163516	115.5
0.015834566325903906	0.028755602741123577	0.07250467279202519	12.13676228607364	-4.999999993807957	2.851905065163516	116.0
0.01564503423969732	0.028518598853891356	0.07117442676741499	12.302927794091412	-4.999999995171276	2.844557388774904	116.5
0.0156896318442953	0.028482451030933737	0.07056019554281409	12.372611149867396	-4.999998771788093	2.8554169670225704	117.0
0.01563016190280561	0.02836680635078539	0.06995669950694969	12.435071582604074	-4.999999996922632	2.841912145929985	117.5
0.015532446395122038	0.028320411991134848	0.0693542966639394	12.491365488375534	-4.99999983780062	2.854767061000805	118.0
0.015450106969486675	0.02828181656544402	0.06875035091741401	12.541781933453192	-4.999999999371384	2.8554997393865005	118.5
0.015450106969486675	0.02828181656544402	0.06875035091741401	12.541781933453192	-4.999999999371384	2.8554997393865005	119.0
0.015459831305092759	0.02838961007718669	0.06749767701677652	12.618375238097588	-4.999999554700778	2.872217904460282	119.5
0.015292859617231326	0.02823370431498606	0.0669757594404627	12.64212280943358	-4.999999899967645	2.8639561367679667	120.0
0.015446946695784025	0.028269358208483523	0.06638961964705008	12.660863777947469	-4.999999999938738	2.8707728447868464	120.5
0.015374822877728043	0.028393306632866537	0.06577189941027728	12.686937403438838	-4.999999205408975	2.8819298102447437	121.0
0.015374822877728043	0.028393306632866537	0.06577189941027735	12.686937403438838	-4.999999205408975	2.8819298102447437	121.5
0.015124871491038694	0.028235673040160017	0.06479703493251884	12.690045898732206	-4.999999920492985	2.8837023770053865	122.0
0.015150765385776227	0.028279314708935653	0.06425416639303629	12.705513593529158	-4.999999930327866	2.8870369435839978	122.5
0.015089565227163038	0.02825741743509664	0.0638098168092418	12.721992903222114	-4.99999988898368	2.8914302247660197	123.0
0.015089565227163038	0.02825741743509664	0.0638098168092418	12.721992903222114	-4.99999988898368	2.8914302247660197	123.5
0.015089565227163038	0.02825741743509664	0.0638098168092418	12.721992903222114	-4.99999988898368	2.8914302247660197	124.0
0.014883251624724585	0.028330875547266106	0.06242726837596002	12.67174996443345	-4.999999999962699	2.919343250545454	124.5
0.014883251624724585	0.028330875547266106	0.06242726837596002	12.67174996443345	-4.999999999962699	2.919343250545454	125.0
0.01477570274777093	0.028403274268982214	0.061567890060494165	12.710616521432819	-4.999999946518519	2.945094679289781	125.5
0.014724626148179912	0.028502237418626522	0.06113345466495337	12.58338542086683	-4.999999995427279	2.966824061562966	126.0
0.014582706897876089	0.028634753368033602	0.06064380729791432	12.554736620240487	-4.999998677319978	2.981684558751935	126.5
0.014569253095891672	0.02851060254282717	0.06035121408303912	12.550871973496067	-4.9999997704047905	2.9740815662861397	127.0
